"","state","county","winner"
"3339","South Carolina","Pickens","Republican"
"3340","South Carolina","Pickens","Republican"
"3341","South Carolina","Pickens","Republican"
"3342","South Carolina","Pickens","Republican"
"3343","South Carolina","Richland","Democrat"
"3344","South Carolina","Richland","Democrat"
"3345","South Carolina","Richland","Democrat"
"3346","South Carolina","Richland","Democrat"
"3347","South Carolina","Richland","Democrat"
"3348","South Carolina","Richland","Democrat"
"3349","South Carolina","Saluda","Republican"
"3350","South Carolina","Saluda","Republican"
"3351","South Carolina","Saluda","Republican"
"3352","South Carolina","Saluda","Republican"
"3353","South Carolina","Saluda","Republican"
"3354","South Carolina","Saluda","Republican"
"3355","South Carolina","Spartanburg","Republican"
"3356","South Carolina","Spartanburg","Republican"
"3357","South Carolina","Spartanburg","Republican"
"3358","South Carolina","Spartanburg","Republican"
"3359","South Carolina","Spartanburg","Republican"
"3360","South Carolina","Spartanburg","Republican"
"3361","South Carolina","Sumter","Democrat"
"3362","South Carolina","Sumter","Democrat"
"3363","South Carolina","Sumter","Democrat"
"3364","South Carolina","Sumter","Democrat"
"3365","South Carolina","Sumter","Democrat"
"3366","South Carolina","Sumter","Democrat"
"3367","South Carolina","Union","Republican"
"3368","South Carolina","Union","Republican"
"3369","South Carolina","Union","Republican"
"3370","South Carolina","Union","Republican"
"3371","South Carolina","Union","Republican"
"3372","South Carolina","Union","Republican"
"3373","South Carolina","Williamsburg","Democrat"
"3374","South Carolina","Williamsburg","Democrat"
"3375","South Carolina","Williamsburg","Democrat"
"3376","South Carolina","Williamsburg","Democrat"
"3377","South Carolina","Williamsburg","Democrat"
"3378","South Carolina","Williamsburg","Democrat"
"3379","South Carolina","York","Republican"
"3380","South Carolina","York","Republican"
"3381","South Carolina","York","Republican"
"3382","South Carolina","York","Republican"
"3383","South Carolina","York","Republican"
"3384","South Carolina","York","Republican"
"3385","Texas","Anderson","Republican"
"3386","Texas","Andrews","Republican"
"3387","Texas","Angelina","Republican"
"3388","Texas","Aransas","Republican"
"3389","Texas","Archer","Republican"
"3390","Texas","Armstrong","Republican"
"3391","Texas","Atascosa","Republican"
"3392","Texas","Austin","Republican"
"3393","Texas","Bailey","Republican"
"3394","Texas","Bandera","Republican"
"3395","Texas","Bastrop","Republican"
"3396","Texas","Baylor","Republican"
"3397","Texas","Bee","Republican"
"3398","Texas","Bell","Republican"
"3399","Texas","Bexar","Democrat"
"3400","Texas","Blanco","Republican"
"3401","Texas","Borden","Republican"
"3402","Texas","Bosque","Republican"
"3403","Texas","Bowie","Republican"
"3404","Texas","Brazoria","Republican"
"3405","Texas","Brazos","Republican"
"3406","Texas","Brewster","Republican"
"3407","Texas","Briscoe","Republican"
"3408","Texas","Brooks","Democrat"
"3409","Texas","Brown","Republican"
"3410","Texas","Burleson","Republican"
"3411","Texas","Burnet","Republican"
"3412","Texas","Caldwell","Republican"
"3413","Texas","Calhoun","Republican"
"3414","Texas","Callahan","Republican"
"3415","Texas","Cameron","Democrat"
"3416","Texas","Camp","Republican"
"3417","Texas","Carson","Republican"
"3418","Texas","Cass","Republican"
"3419","Texas","Castro","Republican"
"3420","Texas","Chambers","Republican"
"3421","Texas","Cherokee","Republican"
"3422","Texas","Childress","Republican"
"3423","Texas","Clay","Republican"
"3424","Texas","Cochran","Republican"
"3425","Texas","Coke","Republican"
"3426","Texas","Coleman","Republican"
"3427","Texas","Collin","Republican"
"3428","Texas","Collingsworth","Republican"
"3429","Texas","Colorado","Republican"
"3430","Texas","Comal","Republican"
"3431","Texas","Comanche","Republican"
"3432","Texas","Concho","Republican"
"3433","Texas","Cooke","Republican"
"3434","Texas","Coryell","Republican"
"3435","Texas","Cottle","Republican"
"3436","Texas","Crane","Republican"
"3437","Texas","Crockett","Republican"
"3438","Texas","Crosby","Republican"
"3439","Texas","Culberson","Democrat"
"3440","Texas","Dallam","Republican"
"3441","Texas","Dallas","Democrat"
"3442","Texas","Dawson","Republican"
"3443","Texas","Deaf Smith","Republican"
"3444","Texas","Delta","Republican"
"3445","Texas","Denton","Republican"
"3446","Texas","Dewitt","Republican"
"3447","Texas","Dickens","Republican"
"3448","Texas","Dimmit","Democrat"
"3449","Texas","Donley","Republican"
"3450","Texas","Duval","Democrat"
"3451","Texas","Eastland","Republican"
"3452","Texas","Ector","Republican"
"3453","Texas","Edwards","Republican"
"3454","Texas","Ellis","Republican"
"3455","Texas","El Paso","Democrat"
"3456","Texas","Erath","Republican"
"3457","Texas","Falls","Republican"
"3458","Texas","Fannin","Republican"
"3459","Texas","Fayette","Republican"
"3460","Texas","Fisher","Republican"
"3461","Texas","Floyd","Republican"
"3462","Texas","Foard","Republican"
"3463","Texas","Fort Bend","Democrat"
"3464","Texas","Franklin","Republican"
"3465","Texas","Freestone","Republican"
"3466","Texas","Frio","Republican"
"3467","Texas","Gaines","Republican"
"3468","Texas","Galveston","Republican"
"3469","Texas","Garza","Republican"
"3470","Texas","Gillespie","Republican"
"3471","Texas","Glasscock","Republican"
"3472","Texas","Goliad","Republican"
"3473","Texas","Gonzales","Republican"
"3474","Texas","Gray","Republican"
"3475","Texas","Grayson","Republican"
"3476","Texas","Gregg","Republican"
"3477","Texas","Grimes","Republican"
"3478","Texas","Guadalupe","Republican"
"3479","Texas","Hale","Republican"
"3480","Texas","Hall","Republican"
"3481","Texas","Hamilton","Republican"
"3482","Texas","Hansford","Republican"
"3483","Texas","Hardeman","Republican"
"3484","Texas","Hardin","Republican"
"3485","Texas","Harris","Democrat"
"3486","Texas","Harrison","Republican"
"3487","Texas","Hartley","Republican"
"3488","Texas","Haskell","Republican"
"3489","Texas","Hays","Democrat"
"3490","Texas","Hemphill","Republican"
"3491","Texas","Henderson","Republican"
"3492","Texas","Hidalgo","Democrat"
"3493","Texas","Hill","Republican"
"3494","Texas","Hockley","Republican"
"3495","Texas","Hood","Republican"
"3496","Texas","Hopkins","Republican"
"3497","Texas","Houston","Republican"
"3498","Texas","Howard","Republican"
"3499","Texas","Hudspeth","Republican"
"3500","Texas","Hunt","Republican"
"3501","Texas","Hutchinson","Republican"
"3502","Texas","Irion","Republican"
"3503","Texas","Jack","Republican"
"3504","Texas","Jackson","Republican"
"3505","Texas","Jasper","Republican"
"3506","Texas","Jeff Davis","Republican"
"3507","Texas","Jefferson","Republican"
"3508","Texas","Jim Hogg","Democrat"
"3509","Texas","Jim Wells","Republican"
"3510","Texas","Johnson","Republican"
"3511","Texas","Jones","Republican"
"3512","Texas","Karnes","Republican"
"3513","Texas","Kaufman","Republican"
"3514","Texas","Kendall","Republican"
"3515","Texas","Kenedy","Republican"
"3516","Texas","Kent","Republican"
"3517","Texas","Kerr","Republican"
"3518","Texas","Kimble","Republican"
"3519","Texas","King","Republican"
"3520","Texas","Kinney","Republican"
"3521","Texas","Kleberg","Republican"
"3522","Texas","Knox","Republican"
"3523","Texas","Lamar","Republican"
"3524","Texas","Lamb","Republican"
"3525","Texas","Lampasas","Republican"
"3526","Texas","La Salle","Republican"
"3527","Texas","Lavaca","Republican"
"3528","Texas","Lee","Republican"
"3529","Texas","Leon","Republican"
"3530","Texas","Liberty","Republican"
"3531","Texas","Limestone","Republican"
"3532","Texas","Lipscomb","Republican"
"3533","Texas","Live Oak","Republican"
"3534","Texas","Llano","Republican"
"3535","Texas","Loving","Republican"
"3536","Texas","Lubbock","Republican"
"3537","Texas","Lynn","Republican"
"3538","Texas","Mcculloch","Republican"
"3539","Texas","Mclennan","Republican"
"3540","Texas","Mcmullen","Republican"
"3541","Texas","Madison","Republican"
"3542","Texas","Marion","Republican"
"3543","Texas","Martin","Republican"
"3544","Texas","Mason","Republican"
"3545","Texas","Matagorda","Republican"
"3546","Texas","Maverick","Democrat"
"3547","Texas","Medina","Republican"
"3548","Texas","Menard","Republican"
"3549","Texas","Midland","Republican"
"3550","Texas","Milam","Republican"
"3551","Texas","Mills","Republican"
"3552","Texas","Mitchell","Republican"
"3553","Texas","Montague","Republican"
"3554","Texas","Montgomery","Republican"
"3555","Texas","Moore","Republican"
"3556","Texas","Morris","Republican"
"3557","Texas","Motley","Republican"
"3558","Texas","Nacogdoches","Republican"
"3559","Texas","Navarro","Republican"
"3560","Texas","Newton","Republican"
"3561","Texas","Nolan","Republican"
"3562","Texas","Nueces","Republican"
"3563","Texas","Ochiltree","Republican"
"3564","Texas","Oldham","Republican"
"3565","Texas","Orange","Republican"
"3566","Texas","Palo Pinto","Republican"
"3567","Texas","Panola","Republican"
"3568","Texas","Parker","Republican"
"3569","Texas","Parmer","Republican"
"3570","Texas","Pecos","Republican"
"3571","Texas","Polk","Republican"
"3572","Texas","Potter","Republican"
"3573","Texas","Presidio","Democrat"
"3574","Texas","Rains","Republican"
"3575","Texas","Randall","Republican"
"3576","Texas","Reagan","Republican"
"3577","Texas","Real","Republican"
"3578","Texas","Red River","Republican"
"3579","Texas","Reeves","Republican"
"3580","Texas","Refugio","Republican"
"3581","Texas","Roberts","Republican"
"3582","Texas","Robertson","Republican"
"3583","Texas","Rockwall","Republican"
"3584","Texas","Runnels","Republican"
"3585","Texas","Rusk","Republican"
"3586","Texas","Sabine","Republican"
"3587","Texas","San Augustine","Republican"
"3588","Texas","San Jacinto","Republican"
"3589","Texas","San Patricio","Republican"
"3590","Texas","San Saba","Republican"
"3591","Texas","Schleicher","Republican"
"3592","Texas","Scurry","Republican"
"3593","Texas","Shackelford","Republican"
"3594","Texas","Shelby","Republican"
"3595","Texas","Sherman","Republican"
"3596","Texas","Smith","Republican"
"3597","Texas","Somervell","Republican"
"3598","Texas","Starr","Democrat"
"3599","Texas","Stephens","Republican"
"3600","Texas","Sterling","Republican"
"3601","Texas","Stonewall","Republican"
"3602","Texas","Sutton","Republican"
"3603","Texas","Swisher","Republican"
"3604","Texas","Tarrant","Democrat"
"3605","Texas","Taylor","Republican"
"3606","Texas","Terrell","Republican"
"3607","Texas","Terry","Republican"
"3608","Texas","Throckmorton","Republican"
"3609","Texas","Titus","Republican"
"3610","Texas","Tom Green","Republican"
"3611","Texas","Travis","Democrat"
"3612","Texas","Trinity","Republican"
"3613","Texas","Tyler","Republican"
"3614","Texas","Upshur","Republican"
"3615","Texas","Upton","Republican"
"3616","Texas","Uvalde","Republican"
"3617","Texas","Val Verde","Republican"
"3618","Texas","Van Zandt","Republican"
"3619","Texas","Victoria","Republican"
"3620","Texas","Walker","Republican"
"3621","Texas","Waller","Republican"
"3622","Texas","Ward","Republican"
"3623","Texas","Washington","Republican"
"3624","Texas","Webb","Democrat"
"3625","Texas","Wharton","Republican"
"3626","Texas","Wheeler","Republican"
"3627","Texas","Wichita","Republican"
"3628","Texas","Wilbarger","Republican"
"3629","Texas","Willacy","Democrat"
"3630","Texas","Williamson","Democrat"
"3631","Texas","Wilson","Republican"
"3632","Texas","Winkler","Republican"
"3633","Texas","Wise","Republican"
"3634","Texas","Wood","Republican"
"3635","Texas","Yoakum","Republican"
"3636","Texas","Young","Republican"
"3637","Texas","Zapata","Republican"
"3638","Texas","Zavala","Democrat"
"3639","Vermont","Addison","Democrat"
"3640","Vermont","Bennington","Democrat"
"3641","Vermont","Caledonia","Democrat"
"3642","Vermont","Chittenden","Democrat"
"3643","Vermont","Essex","Republican"
"3644","Vermont","Franklin","Democrat"
"3645","Vermont","Grand Isle","Democrat"
"3646","Vermont","Lamoille","Democrat"
"3647","Vermont","Orange","Democrat"
"3648","Vermont","Orleans","Democrat"
"3649","Vermont","Rutland","Democrat"
"3650","Vermont","Washington","Democrat"
"3651","Vermont","Windham","Democrat"
"3652","Vermont","Windsor","Democrat"
"3653","West Virginia","Barbour","Republican"
"3654","West Virginia","Berkeley","Republican"
"3655","West Virginia","Boone","Republican"
"3656","West Virginia","Braxton","Republican"
"3657","West Virginia","Brooke","Republican"
"3658","West Virginia","Cabell","Republican"
"3659","West Virginia","Calhoun","Republican"
"3660","West Virginia","Clay","Republican"
"3661","West Virginia","Doddridge","Republican"
"3662","West Virginia","Fayette","Republican"
"3663","West Virginia","Gilmer","Republican"
"3664","West Virginia","Grant","Republican"
"3665","West Virginia","Greenbrier","Republican"
"3666","West Virginia","Hampshire","Republican"
"3667","West Virginia","Hancock","Republican"
"3668","West Virginia","Hardy","Republican"
"3669","West Virginia","Harrison","Republican"
"3670","West Virginia","Jackson","Republican"
"3671","West Virginia","Jefferson","Republican"
"3672","West Virginia","Kanawha","Republican"
"3673","West Virginia","Lewis","Republican"
"3674","West Virginia","Lincoln","Republican"
"3675","West Virginia","Logan","Republican"
"3676","West Virginia","Mcdowell","Republican"
"3677","West Virginia","Marion","Republican"
"3678","West Virginia","Marshall","Republican"
"3679","West Virginia","Mason","Republican"
"3680","West Virginia","Mercer","Republican"
"3681","West Virginia","Mineral","Republican"
"3682","West Virginia","Mingo","Republican"
"3683","West Virginia","Monongalia","Republican"
